,Table Code,State Code,Area Name,Total/Rural/Urban,Female Main Workers/Marginal Workers,Marital Status,Female - Population,Total Female - Main/Marginal Workers,Number of Workers,Industry,A - Agricultural Labourers,B,C - HHI,C - Non HHI,D & E,F,G - HHI,G - Non HHI,H,I,J - HHI,J - Non HHI,K to M,N to O,P to Q,R to U - HHI,R to U - Non HHI
1414,B1717,26,State - Dadra & Nagar Haveli,Total,Main Workers,Separated,249,209,18,P to Q,,,,,,,,,,,,,,,18,,
1415,B1717,26,State - Dadra & Nagar Haveli,Total,Main Workers,Divorced,152,157,9,P to Q,,,,,,,,,,,,,,,9,,
1416,B1717,26,State - Dadra & Nagar Haveli,Total,Marginal Workers,Total,16694,16705,172,P to Q,,,,,,,,,,,,,,,172,,
1417,B1717,26,State - Dadra & Nagar Haveli,Total,Marginal Workers,Never Married,2323,2371,38,P to Q,,,,,,,,,,,,,,,38,,
1418,B1717,26,State - Dadra & Nagar Haveli,Total,Marginal Workers,Married,13306,13263,121,P to Q,,,,,,,,,,,,,,,121,,
1419,B1717,26,State - Dadra & Nagar Haveli,Total,Marginal Workers,Widowed,851,864,10,P to Q,,,,,,,,,,,,,,,10,,
1420,B1717,26,State - Dadra & Nagar Haveli,Total,Marginal Workers,Separated,131,129,0,P to Q,,,,,,,,,,,,,,,0,,
1421,B1717,26,State - Dadra & Nagar Haveli,Total,Marginal Workers,Divorced,83,78,3,P to Q,,,,,,,,,,,,,,,3,,
1422,B1717,26,State - Dadra & Nagar Haveli,Rural,Total Female Workers,Total,28320,28341,920,P to Q,,,,,,,,,,,,,,,920,,
1423,B1717,26,State - Dadra & Nagar Haveli,Rural,Total Female Workers,Never Married,4763,4867,96,P to Q,,,,,,,,,,,,,,,96,,
1424,B1717,26,State - Dadra & Nagar Haveli,Rural,Total Female Workers,Married,21323,21295,784,P to Q,,,,,,,,,,,,,,,784,,
1425,B1717,26,State - Dadra & Nagar Haveli,Rural,Total Female Workers,Widowed,1771,1736,24,P to Q,,,,,,,,,,,,,,,24,,
1426,B1717,26,State - Dadra & Nagar Haveli,Rural,Total Female Workers,Separated,296,273,12,P to Q,,,,,,,,,,,,,,,12,,
1427,B1717,26,State - Dadra & Nagar Haveli,Rural,Total Female Workers,Divorced,167,170,4,P to Q,,,,,,,,,,,,,,,4,,
1428,B1717,26,State - Dadra & Nagar Haveli,Rural,Main Workers,Total,13972,14019,844,P to Q,,,,,,,,,,,,,,,844,,
1429,B1717,26,State - Dadra & Nagar Haveli,Rural,Main Workers,Never Married,2689,2793,78,P to Q,,,,,,,,,,,,,,,78,,
1430,B1717,26,State - Dadra & Nagar Haveli,Rural,Main Workers,Married,9973,9976,730,P to Q,,,,,,,,,,,,,,,730,,
1431,B1717,26,State - Dadra & Nagar Haveli,Rural,Main Workers,Widowed,1031,988,20,P to Q,,,,,,,,,,,,,,,20,,
1432,B1717,26,State - Dadra & Nagar Haveli,Rural,Main Workers,Separated,182,161,12,P to Q,,,,,,,,,,,,,,,12,,
1433,B1717,26,State - Dadra & Nagar Haveli,Rural,Main Workers,Divorced,97,101,4,P to Q,,,,,,,,,,,,,,,4,,
1434,B1717,26,State - Dadra & Nagar Haveli,Rural,Marginal Workers,Total,14348,14322,76,P to Q,,,,,,,,,,,,,,,76,,
1435,B1717,26,State - Dadra & Nagar Haveli,Rural,Marginal Workers,Never Married,2074,2074,18,P to Q,,,,,,,,,,,,,,,18,,
1436,B1717,26,State - Dadra & Nagar Haveli,Rural,Marginal Workers,Married,11350,11319,54,P to Q,,,,,,,,,,,,,,,54,,
1437,B1717,26,State - Dadra & Nagar Haveli,Rural,Marginal Workers,Widowed,740,748,4,P to Q,,,,,,,,,,,,,,,4,,
1438,B1717,26,State - Dadra & Nagar Haveli,Rural,Marginal Workers,Separated,114,112,0,P to Q,,,,,,,,,,,,,,,0,,
1439,B1717,26,State - Dadra & Nagar Haveli,Rural,Marginal Workers,Divorced,70,69,0,P to Q,,,,,,,,,,,,,,,0,,
1440,B1717,26,State - Dadra & Nagar Haveli,Urban,Total Female Workers,Total,9548,9600,1954,P to Q,,,,,,,,,,,,,,,1954,,
1441,B1717,26,State - Dadra & Nagar Haveli,Urban,Total Female Workers,Never Married,1449,1517,259,P to Q,,,,,,,,,,,,,,,259,,
1442,B1717,26,State - Dadra & Nagar Haveli,Urban,Total Female Workers,Married,7253,7299,1609,P to Q,,,,,,,,,,,,,,,1609,,
1443,B1717,26,State - Dadra & Nagar Haveli,Urban,Total Female Workers,Widowed,694,654,72,P to Q,,,,,,,,,,,,,,,72,,
1444,B1717,26,State - Dadra & Nagar Haveli,Urban,Total Female Workers,Separated,84,65,6,P to Q,,,,,,,,,,,,,,,6,,
1445,B1717,26,State - Dadra & Nagar Haveli,Urban,Total Female Workers,Divorced,68,65,8,P to Q,,,,,,,,,,,,,,,8,,
1446,B1717,26,State - Dadra & Nagar Haveli,Urban,Main Workers,Total,7202,7217,1858,P to Q,,,,,,,,,,,,,,,1858,,
1447,B1717,26,State - Dadra & Nagar Haveli,Urban,Main Workers,Never Married,1200,1220,239,P to Q,,,,,,,,,,,,,,,239,,
1448,B1717,26,State - Dadra & Nagar Haveli,Urban,Main Workers,Married,5297,5355,1542,P to Q,,,,,,,,,,,,,,,1542,,
1449,B1717,26,State - Dadra & Nagar Haveli,Urban,Main Workers,Widowed,583,538,66,P to Q,,,,,,,,,,,,,,,66,,
1450,B1717,26,State - Dadra & Nagar Haveli,Urban,Main Workers,Separated,67,48,6,P to Q,,,,,,,,,,,,,,,6,,
1451,B1717,26,State - Dadra & Nagar Haveli,Urban,Main Workers,Divorced,55,56,5,P to Q,,,,,,,,,,,,,,,5,,
1452,B1717,26,State - Dadra & Nagar Haveli,Urban,Marginal Workers,Total,2346,2383,96,P to Q,,,,,,,,,,,,,,,96,,
1453,B1717,26,State - Dadra & Nagar Haveli,Urban,Marginal Workers,Never Married,249,297,20,P to Q,,,,,,,,,,,,,,,20,,
1454,B1717,26,State - Dadra & Nagar Haveli,Urban,Marginal Workers,Married,1956,1944,67,P to Q,,,,,,,,,,,,,,,67,,
1455,B1717,26,State - Dadra & Nagar Haveli,Urban,Marginal Workers,Widowed,111,116,6,P to Q,,,,,,,,,,,,,,,6,,
1456,B1717,26,State - Dadra & Nagar Haveli,Urban,Marginal Workers,Separated,17,17,0,P to Q,,,,,,,,,,,,,,,0,,
1457,B1717,26,State - Dadra & Nagar Haveli,Urban,Marginal Workers,Divorced,13,9,3,P to Q,,,,,,,,,,,,,,,3,,
1458,B1717,27,State - Maharashtra,Total,Total Female Workers,Total,16811003,16810863,865615,P to Q,,,,,,,,,,,,,,,865615,,
1459,B1717,27,State - Maharashtra,Total,Total Female Workers,Never Married,1706711,1707225,121293,P to Q,,,,,,,,,,,,,,,121293,,
1460,B1717,27,State - Maharashtra,Total,Total Female Workers,Married,13170253,13169633,648480,P to Q,,,,,,,,,,,,,,,648480,,
1461,B1717,27,State - Maharashtra,Total,Total Female Workers,Widowed,1640024,1639605,75057,P to Q,,,,,,,,,,,,,,,75057,,
1462,B1717,27,State - Maharashtra,Total,Total Female Workers,Separated,197139,197509,11799,P to Q,,,,,,,,,,,,,,,11799,,
1463,B1717,27,State - Maharashtra,Total,Total Female Workers,Divorced,96876,96891,8986,P to Q,,,,,,,,,,,,,,,8986,,
1464,B1717,27,State - Maharashtra,Total,Main Workers,Total,13773576,13773118,824329,P to Q,,,,,,,,,,,,,,,824329,,
1465,B1717,27,State - Maharashtra,Total,Main Workers,Never Married,1285535,1286162,111380,P to Q,,,,,,,,,,,,,,,111380,,
1466,B1717,27,State - Maharashtra,Total,Main Workers,Married,10881612,10880223,621054,P to Q,,,,,,,,,,,,,,,621054,,
1467,B1717,27,State - Maharashtra,Total,Main Workers,Widowed,1355655,1355677,72075,P to Q,,,,,,,,,,,,,,,72075,,
1468,B1717,27,State - Maharashtra,Total,Main Workers,Separated,168516,168791,11266,P to Q,,,,,,,,,,,,,,,11266,,
1469,B1717,27,State - Maharashtra,Total,Main Workers,Divorced,82258,82265,8554,P to Q,,,,,,,,,,,,,,,8554,,
1470,B1717,27,State - Maharashtra,Total,Marginal Workers,Total,3037427,3037745,41286,P to Q,,,,,,,,,,,,,,,41286,,
1471,B1717,27,State - Maharashtra,Total,Marginal Workers,Never Married,421176,421063,9913,P to Q,,,,,,,,,,,,,,,9913,,
1472,B1717,27,State - Maharashtra,Total,Marginal Workers,Married,2288641,2289410,27426,P to Q,,,,,,,,,,,,,,,27426,,
1473,B1717,27,State - Maharashtra,Total,Marginal Workers,Widowed,284369,283928,2982,P to Q,,,,,,,,,,,,,,,2982,,
1474,B1717,27,State - Maharashtra,Total,Marginal Workers,Separated,28623,28718,533,P to Q,,,,,,,,,,,,,,,533,,
1475,B1717,27,State - Maharashtra,Total,Marginal Workers,Divorced,14618,14626,432,P to Q,,,,,,,,,,,,,,,432,,
1476,B1717,27,State - Maharashtra,Rural,Total Female Workers,Total,12763800,12761871,245907,P to Q,,,,,,,,,,,,,,,245907,,
1477,B1717,27,State - Maharashtra,Rural,Total Female Workers,Never Married,957272,954668,22541,P to Q,,,,,,,,,,,,,,,22541,,
1478,B1717,27,State - Maharashtra,Rural,Total Female Workers,Married,10442922,10444136,187435,P to Q,,,,,,,,,,,,,,,187435,,
1479,B1717,27,State - Maharashtra,Rural,Total Female Workers,Widowed,1160812,1160056,28177,P to Q,,,,,,,,,,,,,,,28177,,
1480,B1717,27,State - Maharashtra,Rural,Total Female Workers,Separated,140132,140195,4853,P to Q,,,,,,,,,,,,,,,4853,,
1481,B1717,27,State - Maharashtra,Rural,Total Female Workers,Divorced,62662,62816,2901,P to Q,,,,,,,,,,,,,,,2901,,
1482,B1717,27,State - Maharashtra,Rural,Main Workers,Total,10321369,10319756,234150,P to Q,,,,,,,,,,,,,,,234150,,
1483,B1717,27,State - Maharashtra,Rural,Main Workers,Never Married,662303,660550,20071,P to Q,,,,,,,,,,,,,,,20071,,
1484,B1717,27,State - Maharashtra,Rural,Main Workers,Married,8549280,8549735,179562,P to Q,,,,,,,,,,,,,,,179562,,
1485,B1717,27,State - Maharashtra,Rural,Main Workers,Widowed,939258,938947,27079,P to Q,,,,,,,,,,,,,,,27079,,
1486,B1717,27,State - Maharashtra,Rural,Main Workers,Separated,118565,118506,4648,P to Q,,,,,,,,,,,,,,,4648,,
1487,B1717,27,State - Maharashtra,Rural,Main Workers,Divorced,51963,52018,2790,P to Q,,,,,,,,,,,,,,,2790,,
1488,B1717,27,State - Maharashtra,Rural,Marginal Workers,Total,2442431,2442115,11757,P to Q,,,,,,,,,,,,,,,11757,,
1489,B1717,27,State - Maharashtra,Rural,Marginal Workers,Never Married,294969,294118,2470,P to Q,,,,,,,,,,,,,,,2470,,
1490,B1717,27,State - Maharashtra,Rural,Marginal Workers,Married,1893642,1894401,7873,P to Q,,,,,,,,,,,,,,,7873,,
1491,B1717,27,State - Maharashtra,Rural,Marginal Workers,Widowed,221554,221109,1098,P to Q,,,,,,,,,,,,,,,1098,,
1492,B1717,27,State - Maharashtra,Rural,Marginal Workers,Separated,21567,21689,205,P to Q,,,,,,,,,,,,,,,205,,
1493,B1717,27,State - Maharashtra,Rural,Marginal Workers,Divorced,10699,10798,111,P to Q,,,,,,,,,,,,,,,111,,
1494,B1717,27,State - Maharashtra,Urban,Total Female Workers,Total,4047203,4048992,619708,P to Q,,,,,,,,,,,,,,,619708,,
1495,B1717,27,State - Maharashtra,Urban,Total Female Workers,Never Married,749439,752557,98752,P to Q,,,,,,,,,,,,,,,98752,,
1496,B1717,27,State - Maharashtra,Urban,Total Female Workers,Married,2727331,2725497,461045,P to Q,,,,,,,,,,,,,,,461045,,
1497,B1717,27,State - Maharashtra,Urban,Total Female Workers,Widowed,479212,479549,46880,P to Q,,,,,,,,,,,,,,,46880,,
1498,B1717,27,State - Maharashtra,Urban,Total Female Workers,Separated,57007,57314,6946,P to Q,,,,,,,,,,,,,,,6946,,
1499,B1717,27,State - Maharashtra,Urban,Total Female Workers,Divorced,34214,34075,6085,P to Q,,,,,,,,,,,,,,,6085,,
1500,B1717,27,State - Maharashtra,Urban,Main Workers,Total,3452207,3453362,590179,P to Q,,,,,,,,,,,,,,,590179,,
1501,B1717,27,State - Maharashtra,Urban,Main Workers,Never Married,623232,625612,91309,P to Q,,,,,,,,,,,,,,,91309,,
1502,B1717,27,State - Maharashtra,Urban,Main Workers,Married,2332332,2330488,441492,P to Q,,,,,,,,,,,,,,,441492,,
1503,B1717,27,State - Maharashtra,Urban,Main Workers,Widowed,416397,416730,44996,P to Q,,,,,,,,,,,,,,,44996,,
1504,B1717,27,State - Maharashtra,Urban,Main Workers,Separated,49951,50285,6618,P to Q,,,,,,,,,,,,,,,6618,,
1505,B1717,27,State - Maharashtra,Urban,Main Workers,Divorced,30295,30247,5764,P to Q,,,,,,,,,,,,,,,5764,,
1506,B1717,27,State - Maharashtra,Urban,Marginal Workers,Total,594996,595630,29529,P to Q,,,,,,,,,,,,,,,29529,,
1507,B1717,27,State - Maharashtra,Urban,Marginal Workers,Never Married,126207,126945,7443,P to Q,,,,,,,,,,,,,,,7443,,
1508,B1717,27,State - Maharashtra,Urban,Marginal Workers,Married,394999,395009,19553,P to Q,,,,,,,,,,,,,,,19553,,
1509,B1717,27,State - Maharashtra,Urban,Marginal Workers,Widowed,62815,62819,1884,P to Q,,,,,,,,,,,,,,,1884,,
1510,B1717,27,State - Maharashtra,Urban,Marginal Workers,Separated,7056,7029,328,P to Q,,,,,,,,,,,,,,,328,,
1511,B1717,27,State - Maharashtra,Urban,Marginal Workers,Divorced,3919,3828,321,P to Q,,,,,,,,,,,,,,,321,,
1512,B1717,28,State - Andhra Pradesh,Total,Total Female Workers,Total,15237311,15236815,565614,P to Q,,,,,,,,,,,,,,,565614,,
1513,B1717,28,State - Andhra Pradesh,Total,Total Female Workers,Never Married,1441555,1440456,88398,P to Q,,,,,,,,,,,,,,,88398,,
1514,B1717,28,State - Andhra Pradesh,Total,Total Female Workers,Married,11758535,11759560,413597,P to Q,,,,,,,,,,,,,,,413597,,
1515,B1717,28,State - Andhra Pradesh,Total,Total Female Workers,Widowed,1758180,1758302,50760,P to Q,,,,,,,,,,,,,,,50760,,
1516,B1717,28,State - Andhra Pradesh,Total,Total Female Workers,Separated,230250,229461,9857,P to Q,,,,,,,,,,,,,,,9857,,
1517,B1717,28,State - Andhra Pradesh,Total,Total Female Workers,Divorced,48791,49036,3002,P to Q,,,,,,,,,,,,,,,3002,,
1518,B1717,28,State - Andhra Pradesh,Total,Main Workers,Total,11577297,11576300,529920,P to Q,,,,,,,,,,,,,,,529920,,
1519,B1717,28,State - Andhra Pradesh,Total,Main Workers,Never Married,991149,990552,79706,P to Q,,,,,,,,,,,,,,,79706,,
1520,B1717,28,State - Andhra Pradesh,Total,Main Workers,Married,8999009,8998884,390006,P to Q,,,,,,,,,,,,,,,390006,,
1521,B1717,28,State - Andhra Pradesh,Total,Main Workers,Widowed,1366075,1366443,48104,P to Q,,,,,,,,,,,,,,,48104,,
1522,B1717,28,State - Andhra Pradesh,Total,Main Workers,Separated,182333,181485,9315,P to Q,,,,,,,,,,,,,,,9315,,
1523,B1717,28,State - Andhra Pradesh,Total,Main Workers,Divorced,38731,38936,2789,P to Q,,,,,,,,,,,,,,,2789,,
1524,B1717,28,State - Andhra Pradesh,Total,Marginal Workers,Total,3660014,3660515,35694,P to Q,,,,,,,,,,,,,,,35694,,
1525,B1717,28,State - Andhra Pradesh,Total,Marginal Workers,Never Married,450406,449904,8692,P to Q,,,,,,,,,,,,,,,8692,,
1526,B1717,28,State - Andhra Pradesh,Total,Marginal Workers,Married,2759526,2760676,23591,P to Q,,,,,,,,,,,,,,,23591,,
1527,B1717,28,State - Andhra Pradesh,Total,Marginal Workers,Widowed,392105,391859,2656,P to Q,,,,,,,,,,,,,,,2656,,
1528,B1717,28,State - Andhra Pradesh,Total,Marginal Workers,Separated,47917,47976,542,P to Q,,,,,,,,,,,,,,,542,,
1529,B1717,28,State - Andhra Pradesh,Total,Marginal Workers,Divorced,10060,10100,213,P to Q,,,,,,,,,,,,,,,213,,
1530,B1717,28,State - Andhra Pradesh,Rural,Total Female Workers,Total,12554118,12554659,238639,P to Q,,,,,,,,,,,,,,,238639,,
1531,B1717,28,State - Andhra Pradesh,Rural,Total Female Workers,Never Married,1044510,1044177,41843,P to Q,,,,,,,,,,,,,,,41843,,
1532,B1717,28,State - Andhra Pradesh,Rural,Total Female Workers,Married,9907805,9909144,166482,P to Q,,,,,,,,,,,,,,,166482,,
1533,B1717,28,State - Andhra Pradesh,Rural,Total Female Workers,Widowed,1377679,1377581,23769,P to Q,,,,,,,,,,,,,,,23769,,
1534,B1717,28,State - Andhra Pradesh,Rural,Total Female Workers,Separated,185274,184712,5206,P to Q,,,,,,,,,,,,,,,5206,,
1535,B1717,28,State - Andhra Pradesh,Rural,Total Female Workers,Divorced,38850,39045,1339,P to Q,,,,,,,,,,,,,,,1339,,
1536,B1717,28,State - Andhra Pradesh,Rural,Main Workers,Total,9557051,9555971,225083,P to Q,,,,,,,,,,,,,,,225083,,
1537,B1717,28,State - Andhra Pradesh,Rural,Main Workers,Never Married,732056,731603,37842,P to Q,,,,,,,,,,,,,,,37842,,
1538,B1717,28,State - Andhra Pradesh,Rural,Main Workers,Married,7591062,7590942,158272,P to Q,,,,,,,,,,,,,,,158272,,
1539,B1717,28,State - Andhra Pradesh,Rural,Main Workers,Widowed,1058076,1058005,22749,P to Q,,,,,,,,,,,,,,,22749,,
1540,B1717,28,State - Andhra Pradesh,Rural,Main Workers,Separated,145284,144670,4979,P to Q,,,,,,,,,,,,,,,4979,,
1541,B1717,28,State - Andhra Pradesh,Rural,Main Workers,Divorced,30573,30751,1241,P to Q,,,,,,,,,,,,,,,1241,,
1542,B1717,28,State - Andhra Pradesh,Rural,Marginal Workers,Total,2997067,2998688,13556,P to Q,,,,,,,,,,,,,,,13556,,
1543,B1717,28,State - Andhra Pradesh,Rural,Marginal Workers,Never Married,312454,312574,4001,P to Q,,,,,,,,,,,,,,,4001,,
1544,B1717,28,State - Andhra Pradesh,Rural,Marginal Workers,Married,2316743,2318202,8210,P to Q,,,,,,,,,,,,,,,8210,,
1545,B1717,28,State - Andhra Pradesh,Rural,Marginal Workers,Widowed,319603,319576,1020,P to Q,,,,,,,,,,,,,,,1020,,
1546,B1717,28,State - Andhra Pradesh,Rural,Marginal Workers,Separated,39990,40042,227,P to Q,,,,,,,,,,,,,,,227,,
1547,B1717,28,State - Andhra Pradesh,Rural,Marginal Workers,Divorced,8277,8294,98,P to Q,,,,,,,,,,,,,,,98,,
1548,B1717,28,State - Andhra Pradesh,Urban,Total Female Workers,Total,2683193,2682156,326975,P to Q,,,,,,,,,,,,,,,326975,,
1549,B1717,28,State - Andhra Pradesh,Urban,Total Female Workers,Never Married,397045,396279,46555,P to Q,,,,,,,,,,,,,,,46555,,
1550,B1717,28,State - Andhra Pradesh,Urban,Total Female Workers,Married,1850730,1850416,247115,P to Q,,,,,,,,,,,,,,,247115,,
1551,B1717,28,State - Andhra Pradesh,Urban,Total Female Workers,Widowed,380501,380721,26991,P to Q,,,,,,,,,,,,,,,26991,,
1552,B1717,28,State - Andhra Pradesh,Urban,Total Female Workers,Separated,44976,44749,4651,P to Q,,,,,,,,,,,,,,,4651,,
1553,B1717,28,State - Andhra Pradesh,Urban,Total Female Workers,Divorced,9941,9991,1663,P to Q,,,,,,,,,,,,,,,1663,,
1554,B1717,28,State - Andhra Pradesh,Urban,Main Workers,Total,2020246,2020329,304837,P to Q,,,,,,,,,,,,,,,304837,,
1555,B1717,28,State - Andhra Pradesh,Urban,Main Workers,Never Married,259093,258949,41864,P to Q,,,,,,,,,,,,,,,41864,,
1556,B1717,28,State - Andhra Pradesh,Urban,Main Workers,Married,1407947,1407942,231734,P to Q,,,,,,,,,,,,,,,231734,,
1557,B1717,28,State - Andhra Pradesh,Urban,Main Workers,Widowed,307999,308438,25355,P to Q,,,,,,,,,,,,,,,25355,,
1558,B1717,28,State - Andhra Pradesh,Urban,Main Workers,Separated,37049,36815,4336,P to Q,,,,,,,,,,,,,,,4336,,
1559,B1717,28,State - Andhra Pradesh,Urban,Main Workers,Divorced,8158,8185,1548,P to Q,,,,,,,,,,,,,,,1548,,
1560,B1717,28,State - Andhra Pradesh,Urban,Marginal Workers,Total,662947,661827,22138,P to Q,,,,,,,,,,,,,,,22138,,
1561,B1717,28,State - Andhra Pradesh,Urban,Marginal Workers,Never Married,137952,137330,4691,P to Q,,,,,,,,,,,,,,,4691,,
1562,B1717,28,State - Andhra Pradesh,Urban,Marginal Workers,Married,442783,442474,15381,P to Q,,,,,,,,,,,,,,,15381,,
1563,B1717,28,State - Andhra Pradesh,Urban,Marginal Workers,Widowed,72502,72283,1636,P to Q,,,,,,,,,,,,,,,1636,,
1564,B1717,28,State - Andhra Pradesh,Urban,Marginal Workers,Separated,7927,7934,315,P to Q,,,,,,,,,,,,,,,315,,
1565,B1717,28,State - Andhra Pradesh,Urban,Marginal Workers,Divorced,1783,1806,115,P to Q,,,,,,,,,,,,,,,115,,
1566,B1717,29,State - Karnataka,Total,Total Female Workers,Total,9602481,9606324,590357,P to Q,,,,,,,,,,,,,,,590357,,
1567,B1717,29,State - Karnataka,Total,Total Female Workers,Never Married,1225284,1227966,98438,P to Q,,,,,,,,,,,,,,,98438,,
1568,B1717,29,State - Karnataka,Total,Total Female Workers,Married,7092308,7093274,419859,P to Q,,,,,,,,,,,,,,,419859,,
1569,B1717,29,State - Karnataka,Total,Total Female Workers,Widowed,1130980,1131029,60912,P to Q,,,,,,,,,,,,,,,60912,,
1570,B1717,29,State - Karnataka,Total,Total Female Workers,Separated,136173,136339,9237,P to Q,,,,,,,,,,,,,,,9237,,
1571,B1717,29,State - Karnataka,Total,Total Female Workers,Divorced,17736,17716,1911,P to Q,,,,,,,,,,,,,,,1911,,
1572,B1717,29,State - Karnataka,Total,Main Workers,Total,7047344,7051658,549726,P to Q,,,,,,,,,,,,,,,549726,,
1573,B1717,29,State - Karnataka,Total,Main Workers,Never Married,869626,872582,88436,P to Q,,,,,,,,,,,,,,,88436,,
1574,B1717,29,State - Karnataka,Total,Main Workers,Married,5180456,5181251,393480,P to Q,,,,,,,,,,,,,,,393480,,
1575,B1717,29,State - Karnataka,Total,Main Workers,Widowed,876855,877056,57366,P to Q,,,,,,,,,,,,,,,57366,,
1576,B1717,29,State - Karnataka,Total,Main Workers,Separated,106807,107219,8656,P to Q,,,,,,,,,,,,,,,8656,,
1577,B1717,29,State - Karnataka,Total,Main Workers,Divorced,13600,13550,1788,P to Q,,,,,,,,,,,,,,,1788,,
1578,B1717,29,State - Karnataka,Total,Marginal Workers,Total,2555137,2554666,40631,P to Q,,,,,,,,,,,,,,,40631,,
1579,B1717,29,State - Karnataka,Total,Marginal Workers,Never Married,355658,355384,10002,P to Q,,,,,,,,,,,,,,,10002,,
1580,B1717,29,State - Karnataka,Total,Marginal Workers,Married,1911852,1912023,26379,P to Q,,,,,,,,,,,,,,,26379,,
1581,B1717,29,State - Karnataka,Total,Marginal Workers,Widowed,254125,253973,3546,P to Q,,,,,,,,,,,,,,,3546,,
1582,B1717,29,State - Karnataka,Total,Marginal Workers,Separated,29366,29120,581,P to Q,,,,,,,,,,,,,,,581,,
1583,B1717,29,State - Karnataka,Total,Marginal Workers,Divorced,4136,4166,123,P to Q,,,,,,,,,,,,,,,123,,
1584,B1717,29,State - Karnataka,Rural,Total Female Workers,Total,7190804,7192446,236180,P to Q,,,,,,,,,,,,,,,236180,,
1585,B1717,29,State - Karnataka,Rural,Total Female Workers,Never Married,779202,780156,40218,P to Q,,,,,,,,,,,,,,,40218,,
1586,B1717,29,State - Karnataka,Rural,Total Female Workers,Married,5456775,5456833,156737,P to Q,,,,,,,,,,,,,,,156737,,
1587,B1717,29,State - Karnataka,Rural,Total Female Workers,Widowed,838332,838757,32872,P to Q,,,,,,,,,,,,,,,32872,,
1588,B1717,29,State - Karnataka,Rural,Total Female Workers,Separated,104770,104964,5632,P to Q,,,,,,,,,,,,,,,5632,,
1589,B1717,29,State - Karnataka,Rural,Total Female Workers,Divorced,11725,11736,721,P to Q,,,,,,,,,,,,,,,721,,
1590,B1717,29,State - Karnataka,Rural,Main Workers,Total,5057884,5059970,217942,P to Q,,,,,,,,,,,,,,,217942,,
1591,B1717,29,State - Karnataka,Rural,Main Workers,Never Married,517247,518708,35486,P to Q,,,,,,,,,,,,,,,35486,,
1592,B1717,29,State - Karnataka,Rural,Main Workers,Married,3820291,3819976,145665,P to Q,,,,,,,,,,,,,,,145665,,
1593,B1717,29,State - Karnataka,Rural,Main Workers,Widowed,632008,632550,30855,P to Q,,,,,,,,,,,,,,,30855,,
1594,B1717,29,State - Karnataka,Rural,Main Workers,Separated,79900,80334,5272,P to Q,,,,,,,,,,,,,,,5272,,
1595,B1717,29,State - Karnataka,Rural,Main Workers,Divorced,8438,8402,664,P to Q,,,,,,,,,,,,,,,664,,
1596,B1717,29,State - Karnataka,Rural,Marginal Workers,Total,2132920,2132476,18238,P to Q,,,,,,,,,,,,,,,18238,,
1597,B1717,29,State - Karnataka,Rural,Marginal Workers,Never Married,261955,261448,4732,P to Q,,,,,,,,,,,,,,,4732,,
1598,B1717,29,State - Karnataka,Rural,Marginal Workers,Married,1636484,1636857,11072,P to Q,,,,,,,,,,,,,,,11072,,
1599,B1717,29,State - Karnataka,Rural,Marginal Workers,Widowed,206324,206207,2017,P to Q,,,,,,,,,,,,,,,2017,,
1600,B1717,29,State - Karnataka,Rural,Marginal Workers,Separated,24870,24630,360,P to Q,,,,,,,,,,,,,,,360,,
1601,B1717,29,State - Karnataka,Rural,Marginal Workers,Divorced,3287,3334,57,P to Q,,,,,,,,,,,,,,,57,,
1602,B1717,29,State - Karnataka,Urban,Total Female Workers,Total,2411677,2413878,354177,P to Q,,,,,,,,,,,,,,,354177,,
1603,B1717,29,State - Karnataka,Urban,Total Female Workers,Never Married,446082,447810,58220,P to Q,,,,,,,,,,,,,,,58220,,
